,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,y_0,y_1,y_2
277,0.15681309096388726,0.15180429017192487,0.15180263000256217,0.15196377202731168,0.15581759785975152,0.15195686140367887,0.15180156095628713,0.15195684277728794,0.8356504140507437,0.7004590381841291,0.3863459329390775,0.11223271470427063,0.010540597975381651,0.010239454636877521,0.010055709941116535,0.010000000000000104,0.0,1.0,0.0
145,0.15664064016450416,0.15661269549063786,0.15660905936534475,0.15865895265188315,0.15660799139952694,0.1586582177853754,0.15420407730643632,0.1586134944093306,0.1426650521645272,0.02889003293453255,0.014634463899430097,0.01222963398540539,0.010149968898185353,0.01000339168839895,0.01000116230404846,0.010000000000000005,1.0,0.0,0.0
283,0.1552528906794157,0.15155522762290757,0.1515532276066548,0.15287546058009277,0.15425044909118163,0.15286712713520717,0.1515433552664524,0.15286731888552765,0.8834748986726719,0.7210606054879796,0.40394861296321066,0.11418536163185747,0.01046822801869833,0.010201800515919832,0.010076904406528983,0.010000000000000097,0.0,1.0,0.0
305,0.15548938725424752,0.1504609397750477,0.1504590714737089,0.15337847724815387,0.15564813260271046,0.15337332293283848,0.15046294870314098,0.15338225029163852,0.8175902274810224,0.6841383014901503,0.36229486096765673,0.10566137245569333,0.010890859768719233,0.010267176638364555,0.01022101533384043,0.010000000000000092,0.0,1.0,0.0
241,0.15554609850658774,0.15328103536899165,0.1532819388072738,0.15307732788137624,0.15594374193615373,0.15307487040669088,0.153279135714198,0.15307374277101368,0.8095793344263364,0.6796680358409887,0.3564946398433577,0.10355790366670595,0.013943977626227573,0.01196387428928017,0.01005604064743683,0.010000000000000113,0.0,1.0,0.0
584,0.1553396932884677,0.1553588977552775,0.1556353977091728,0.1553497516313277,0.15431731370000473,0.1556278813915116,0.15563228191957115,0.15534663986924493,0.7825786071464866,0.7257486553072007,0.24715019517618142,0.09831290766164782,0.010515769371177831,0.010117747719832561,0.010038471220042658,0.01000000000000004,0.0,0.0,1.0
208,0.15476616926384687,0.15286620595661077,0.15278678470059037,0.1539165505985554,0.15546872160820635,0.1541610298495524,0.15282457420781656,0.15417465917268816,0.8793863062637671,0.7772015151224587,0.3859347826329729,0.11761083242061157,0.02977319110441097,0.020528887824277774,0.01092110823665839,0.01000000000000008,0.0,1.0,0.0
572,0.15672420753907362,0.15560302530843093,0.15561551186081432,0.1552092468585436,0.15562550497374467,0.1551282467604051,0.15536571774856422,0.15512840139576056,0.7355010490152557,0.7096316425319634,0.22494803410776915,0.08610296344759988,0.014221375302055559,0.012122873053670982,0.010432654898504144,0.010000000000000078,0.0,0.0,1.0
336,0.1554388536575901,0.15294211272796002,0.1529433776730138,0.15518488835038302,0.15648591414706314,0.15518656545178308,0.15294945377391972,0.15519004475272877,0.8619731866442877,0.6836865102146111,0.37599102155280667,0.11172654646561404,0.010551824351149933,0.010255515533427838,0.010073221791518356,0.010000000000000085,0.0,1.0,0.0
319,0.15514260766250879,0.15216069554913056,0.15205223016991903,0.15351371426171168,0.15488065236358622,0.1533284055211626,0.15263358176146677,0.15332878737785777,0.8029024413416977,0.6234532527264363,0.3559334166690083,0.10164779336815856,0.03565942810410464,0.02128139984319834,0.011712218889969695,0.010000000000000047,0.0,1.0,0.0
421,0.15598464249854,0.15569868747716717,0.15640539001169848,0.15569685528482244,0.15711471781723055,0.15614453836647918,0.15531996388819735,0.15615432423232728,0.6873755560276192,0.655672846546932,0.2254636578417826,0.08650815045833991,0.01924554206424684,0.014556281092511433,0.01050529091421351,0.01000000000000004,0.0,0.0,1.0
31,0.15483830918158634,0.15619722787593407,0.1561956252592114,0.1568585790073466,0.15618972572674916,0.15686350347733694,0.15413296411000355,0.15695742090716552,0.16774919334094748,0.023093617618994818,0.014636692399421683,0.012091665222047862,0.010075887669648719,0.010019803241669973,0.01000487196357271,0.010000000000000018,1.0,0.0,0.0
38,0.1562389451345735,0.15679933938578766,0.15679943236603944,0.1567441381797854,0.15679958131086777,0.15674316101726524,0.1545792222973178,0.15675818801697614,0.17195331288573684,0.024604344788056162,0.01363759340584762,0.012050464193828967,0.010037088548998157,0.010005341486870595,0.010004042103054868,0.010000000000000009,1.0,0.0,0.0
194,0.1553619367612744,0.1579616262604238,0.15796064451254851,0.158553143246264,0.15796575747857938,0.15854885161310964,0.15363987623713893,0.15848633903507398,0.13364014173669497,0.028782149107416173,0.014878765488836475,0.01187544946744309,0.010466962790723783,0.010011500583755568,0.010006770312931595,0.010000000000000002,1.0,0.0,0.0
335,0.15466808455165715,0.1528941301930913,0.15292022624930982,0.15311942827775082,0.15573745272361667,0.15317925284511075,0.15291919178726246,0.15318881410664192,0.8300073134551633,0.7380254367640798,0.37828946767478394,0.1127468758673508,0.01760117487910942,0.013257696262261526,0.010207593747988622,0.010000000000000052,0.0,1.0,0.0
206,0.15554400000711652,0.15092990337372947,0.15084041739389434,0.15213933880911204,0.15548531840946636,0.1521182994817186,0.15087996885858704,0.15215093581393782,0.8794475625689916,0.7002456771473762,0.40112766290314344,0.11316655279971023,0.016821551333742316,0.011503895574815463,0.011064016329548888,0.010000000000000094,0.0,1.0,0.0
419,0.15596071958956093,0.15619913913796352,0.15620016538241566,0.15500634288265305,0.1568896652452343,0.15501583134139726,0.1562028281818867,0.1550161189464454,0.7863301444616377,0.6887805234861332,0.21393322729433709,0.09597249810146058,0.010675189149209667,0.010311409159792697,0.010018751587526978,0.01000000000000009,0.0,0.0,1.0
387,0.1543231205195491,0.1519500733472533,0.15196927360936502,0.15175508791968015,0.15605602999623058,0.15175198655623998,0.15198736029651896,0.15175324454065625,0.8460812409839971,0.6724642243369011,0.37859646374378814,0.10722327006088112,0.0116530664202681,0.010584958539625173,0.010024113025583804,0.01000000000000008,0.0,1.0,0.0
196,0.1549435826375357,0.15756381298660016,0.15756378891775963,0.15780533609753078,0.15756250489883583,0.15780431261749295,0.15694049814380348,0.15325035973579973,0.14564474701258245,0.030041125610128887,0.01435585059783213,0.012394372383730647,0.010951718514862601,0.010005663267927414,0.010000321836067581,0.010000000000000014,1.0,0.0,0.0
117,0.15599224029315328,0.15770779582094846,0.1577094410788805,0.15825707299168604,0.15770174693453765,0.15824805383571425,0.1536476698805484,0.1584186262782182,0.1439347868029922,0.027805094255444487,0.014884583503641125,0.012110189708701032,0.01034247519283498,0.0100080271466874,0.010003205387739357,0.010000000000000007,1.0,0.0,0.0
87,0.15524789514469717,0.1569279292266271,0.15692783867260218,0.15820648657447547,0.15692307665618443,0.15802660671039143,0.15139109243379953,0.15831712980601775,0.13933536866621826,0.026477490285594735,0.015256317594802796,0.012005208564368963,0.010733473675536205,0.01009058200244749,0.010035849830254072,0.010000000000000002,1.0,0.0,0.0
488,0.15603454320707139,0.15596309075372264,0.15585404564058408,0.1548620043979784,0.15382561599400016,0.15487583248594686,0.15588151115052382,0.15486891582002332,0.668796865093553,0.6338584428095513,0.22330593695268228,0.07888919079777217,0.015419099758294207,0.010916275275291008,0.010444197222681943,0.01000000000000007,0.0,0.0,1.0
401,0.15608892122208345,0.15507666294136993,0.1550784933529397,0.15594757421463495,0.15499027095233947,0.15594153661562984,0.15507736669787295,0.15594193394281317,0.726962975303588,0.7057076402283018,0.24865922244100672,0.0943872283493474,0.010345725862615177,0.010166437609480335,0.01007254015446261,0.010000000000000097,0.0,0.0,1.0
394,0.15666373448399304,0.15319521894758478,0.1531961737542415,0.15460717983103855,0.15569503969002638,0.1546083452675118,0.1532121755555263,0.154609390727457,0.8645083881588453,0.7278507029448136,0.3753230816397749,0.10357872107311783,0.011220416829314055,0.010629222568198995,0.01001943474368445,0.010000000000000054,0.0,1.0,0.0
72,0.15677886914555503,0.15701588868163616,0.15701390889307376,0.157774397308078,0.15700774508058163,0.15770548591433298,0.15740671370035264,0.15778752462573115,0.12890241900980384,0.025406722297607605,0.016517363944514876,0.012188169190756378,0.010141493990760708,0.010030721906851716,0.010002623861795295,0.010000000000000012,1.0,0.0,0.0
303,0.15464870465856748,0.15184534597962346,0.15184321875145024,0.15302247757860746,0.15579603186440846,0.1530158637125007,0.15184255056277718,0.15301638888517363,0.7752829993558177,0.6356386825716643,0.3388859794344255,0.102528970287272,0.010530227303233499,0.010172903174626262,0.0100309591405308,0.010000000000000137,0.0,1.0,0.0
108,0.15483966101539434,0.15628819239329472,0.1562869718425102,0.15750641451175798,0.1562925647017349,0.15752122180771633,0.15309704328037085,0.15724003806311035,0.15744240092446404,0.028877035611794784,0.014285450453349842,0.012171263821237184,0.010927762107587783,0.010030948055818735,0.010016651996504401,0.01000000000000001,1.0,0.0,0.0
509,0.1558840416803742,0.15604863392497367,0.15558960289821394,0.1560485049339534,0.1555824281543933,0.15558846688923395,0.1555847138686385,0.15604581200811804,0.6994055565630956,0.6675216670656463,0.22324112028879248,0.08728299609049524,0.010591375341161793,0.010109325196706001,0.010074977942695806,0.010000000000000045,0.0,0.0,1.0
588,0.1552179142248485,0.1555784184215145,0.15558652340174162,0.15524098841331072,0.15471092426136243,0.15522108300228876,0.15559167901923623,0.15521861348169477,0.6971475100471435,0.6116593046918725,0.21554442340605015,0.06516852430788966,0.020693690420575454,0.010129807982653697,0.010045253780371508,0.010000000000000037,0.0,0.0,1.0
282,0.15565292079275325,0.153366309899426,0.15335488891388918,0.15366479081066226,0.15552196397227894,0.15366671574032523,0.15335992755167616,0.15366359349935182,0.8973092705604587,0.7114115338742754,0.4009225314718854,0.11343156794966065,0.011815887655393644,0.010501974325852719,0.010213292349367275,0.010000000000000129,0.0,1.0,0.0
25,0.15569900730938008,0.15611891723646537,0.15611901913255458,0.15645073265815215,0.1561191240472822,0.15645416789158373,0.15520584747210553,0.15645469195975456,0.18366184195291116,0.02483411510689181,0.014425770653273013,0.012143672197778739,0.01002608795864378,0.010002005658997481,0.010000898445317437,0.01000000000000001,1.0,0.0,0.0
340,0.15553297519548773,0.15188504374773837,0.15181775939119901,0.15287582812630116,0.15426792295563746,0.1529925884684114,0.15194553867584834,0.15303994411833047,0.8752068577389649,0.6716976268457445,0.3831053246810378,0.10947028368229644,0.02733058234614571,0.017249674423804186,0.010299061005853823,0.010000000000000073,0.0,1.0,0.0
368,0.1557959612584727,0.152218825709697,0.15221983867262262,0.15449093723748433,0.1567763835286964,0.15448824950122705,0.15222446381247917,0.15449455509853804,0.747942160671057,0.6348863856240335,0.3293170162985094,0.1012257365215256,0.01024903800420549,0.010109721663354597,0.01000803190016605,0.01000000000000007,0.0,1.0,0.0
467,0.15355116316388456,0.15483655426712045,0.15483658501881697,0.15495840224543503,0.15595753402921753,0.15495802849591675,0.1548327118403298,0.1549580585476186,0.6751671828126228,0.6329929401541365,0.2490782792993845,0.08535755680758648,0.010093102796895318,0.01004232652730836,0.010002911336647753,0.010000000000000049,0.0,0.0,1.0
12,0.15422977422540102,0.15573648201337706,0.15573797895300692,0.15769248086472962,0.15573780681633434,0.15768056141546885,0.1549765838000119,0.15780149020268022,0.17083644044935645,0.02439935724580746,0.013860894771157215,0.01206717165994497,0.010082782270169963,0.010003910334491458,0.01000305884052795,0.01000000000000001,1.0,0.0,0.0
60,0.15409128539161351,0.15696387312646684,0.15695864330780757,0.15733979898329248,0.15692131200957607,0.15733641019897782,0.1542783083117114,0.15750705958455233,0.12242950808675485,0.025699888730041524,0.014933921033397243,0.01197551322349662,0.010443826481316929,0.010069565085228986,0.010006056009450351,0.010000000000000012,1.0,0.0,0.0
229,0.15428941847903366,0.15211581125717755,0.1521311825250669,0.15322507126366933,0.15514445398801488,0.15321680065290566,0.1521358207025585,0.15321946279816867,0.99,0.6799907204430934,0.4326979905212652,0.1255307882295842,0.011195479055544032,0.010612384987814779,0.01039102317899698,0.010000000000000132,0.0,1.0,0.0
562,0.15513817188131604,0.15567126354760322,0.15546390593355605,0.15616549527521334,0.15476794807969593,0.15565240472745004,0.15568977713752052,0.1557189255019783,0.6907057155478181,0.636791035985175,0.23215794047963567,0.07528920135398026,0.04048050620625125,0.012856500534767536,0.011301055172288622,0.010000000000000096,0.0,0.0,1.0
321,0.15653005997415914,0.15254900939546498,0.15255125592887891,0.1529753789854425,0.15533628034086455,0.1529457359539278,0.15255211098625043,0.15295023296550692,0.8002127730826265,0.6403609386295692,0.3591856226931631,0.10004941836489452,0.01092238805726219,0.010394779859077427,0.010125802742030513,0.010000000000000073,0.0,1.0,0.0
411,0.1567505792703845,0.15564131588453575,0.15563415730417746,0.15549571333873985,0.1549558470433793,0.15550444453483647,0.15563239466612896,0.15550669287862218,0.73283723552651,0.6681248940446819,0.2345836838468334,0.09101528305353135,0.010582693592964617,0.010256906082338445,0.010218180164813555,0.01000000000000009,0.0,0.0,1.0
167,0.15587326403988705,0.15781944526227534,0.1578213238723849,0.15862650189401864,0.15782323140048551,0.1586252776379303,0.15601805379447978,0.15862228771151754,0.13793479848289986,0.031186551792121216,0.016028150305016763,0.012096107248839933,0.01006839326864008,0.010005955339907254,0.010004817172259145,0.01000000000000001,1.0,0.0,0.0
566,0.1565547511503901,0.1562916706326905,0.15629212133516782,0.1556226864237441,0.1552339412052383,0.15563058157611181,0.15628379487215804,0.1556299919098559,0.6771753617233729,0.628131784186142,0.22963615924325714,0.09259905664375782,0.010700277659186836,0.010360739555234946,0.010293160449491889,0.010000000000000063,0.0,0.0,1.0
451,0.15508852961471176,0.15533378135587328,0.1550668707540562,0.15533543259381277,0.15663983650069832,0.15509749035796963,0.15509763469304277,0.1553405826476547,0.7933691850079775,0.6600013024207203,0.23111970685646888,0.09546633793652191,0.011420466477712991,0.010700374658569262,0.010004449371685644,0.010000000000000063,0.0,0.0,1.0
216,0.1557355796345584,0.15141581406688748,0.15140303376270017,0.15262694294900953,0.1549154821301024,0.15259613973632172,0.15145986000964373,0.15261072423389876,0.9036811618682162,0.6905746838723865,0.41681666075902124,0.11298011543972962,0.013240860800469132,0.011647182003685102,0.01030472201402842,0.010000000000000158,0.0,1.0,0.0
100,0.15221995889453227,0.15764490013784258,0.15764488978899838,0.15896323514709368,0.157644788609195,0.15896303080054552,0.1538181653233227,0.15893567662968913,0.13417443778646412,0.02913732096614357,0.015142868250520736,0.012066304783478938,0.010084256459718026,0.010001831748976061,0.010001177063891068,0.01000000000000002,1.0,0.0,0.0
202,0.1556436973625955,0.15193668347421166,0.15193663422451625,0.15258328362939574,0.15572304421332347,0.1525741887326143,0.15193973124503268,0.1525755802925774,0.972174454298737,0.7410433542838585,0.42612068491355987,0.1174312584471721,0.010900891196893803,0.010417434447051958,0.01016112686105386,0.010000000000000096,0.0,1.0,0.0
296,0.1554515349556874,0.15249360065406053,0.15249467591551494,0.1525907058416269,0.15454083005759203,0.15252808394002257,0.15248974220912212,0.15252566107136975,0.8725481458299836,0.7188852937040391,0.40210365627858835,0.11418816059707237,0.013420304890650143,0.011773303129882132,0.01009186688007778,0.010000000000000155,0.0,1.0,0.0
10,0.15599560112416772,0.1571993467126529,0.15719556326910078,0.15700522351300963,0.157176856561265,0.15696105781357125,0.15484553719259472,0.15702573268095046,0.14983732867844024,0.02389841289823543,0.015141471266053686,0.01215313910465241,0.010140884843450226,0.010035159009272595,0.01000651139347274,0.010000000000000007,1.0,0.0,0.0
507,0.15600817988694424,0.1548481419862091,0.15404644498395795,0.15413921655173107,0.1556221013397425,0.1549794866666684,0.15386630739942198,0.1539466151941493,0.7102832932884252,0.6594591302899447,0.24011565991654532,0.0694813705072812,0.03347291047436259,0.012798815023227376,0.011119689704348424,0.010000000000000061,0.0,0.0,1.0
166,0.15634559888185626,0.15796259364904572,0.15795605862312367,0.15855501229441887,0.15794428120552667,0.1585301813308768,0.1569072440646794,0.15856760696767797,0.1363856267881165,0.029414675101605732,0.015005603584367505,0.011854412151790826,0.010092098023253634,0.010022265475898262,0.010016805660734143,0.010000000000000007,1.0,0.0,0.0
50,0.155656820191025,0.1571593970525359,0.15715034280923254,0.15754169405880616,0.15711024321948888,0.15735529694760672,0.15455579412076975,0.15768039767585076,0.12544022100756702,0.027050555364808382,0.016564961988400656,0.012184621738454735,0.01052771191780939,0.010126820221877672,0.010020504733071959,0.01,1.0,0.0,0.0
261,0.15518534895995342,0.1525023654759856,0.15250347027463926,0.15341314184324686,0.15565818996340447,0.153409349033911,0.15248185642551,0.15340896789613168,0.8258224087558083,0.7227857990665678,0.37626101696027076,0.10978652445695657,0.010941820086376109,0.01050203429388292,0.010021969142434847,0.010000000000000066,0.0,1.0,0.0
78,0.15704215790131157,0.1568622865912974,0.15686178932680106,0.1586674447107402,0.15686160481389833,0.1586678556121857,0.15482140600938835,0.15868515550150414,0.16731091649841523,0.026724403383929528,0.015010604903949414,0.01241340362236099,0.01004565871207265,0.010001794256723456,0.010001356829957342,0.010000000000000009,1.0,0.0,0.0
56,0.15606550672010674,0.15647202031762514,0.15647197036347232,0.15843611623916148,0.1564722678344307,0.1584362420383956,0.15842125512246338,0.15575474862907984,0.1399840812691987,0.026685173066612312,0.013373572888113536,0.011930325193088006,0.0100738195956202,0.010000441483497957,0.010000365211160265,0.010000000000000012,1.0,0.0,0.0
290,0.15573519939350458,0.1527753739801406,0.1527814422075372,0.15437144500846867,0.1562563927378598,0.15437698388268642,0.15278594307969437,0.15437807741945422,0.7790381940398335,0.6404454118535616,0.35780029108450934,0.10378441250828807,0.011533160521902435,0.010591193440832368,0.010239679689790341,0.010000000000000097,0.0,1.0,0.0
374,0.15280898425776124,0.1517071407013002,0.15170727053456817,0.15304046089013382,0.15615883728893382,0.15304298883875456,0.15170694157083675,0.1530420122951117,0.8970338089474791,0.765987649661322,0.41024229278851393,0.11226404527664131,0.01008856759940333,0.010027231314192895,0.010006817016434999,0.01000000000000013,0.0,1.0,0.0
70,0.15588448759598375,0.1564432692782919,0.15644303206311572,0.15814272406232405,0.15644217529114596,0.15814425480884525,0.1537144416912188,0.1579750321943762,0.14810114026030796,0.026185889798394806,0.014313164358713198,0.012126787110884713,0.010357170295140335,0.010007834487933775,0.010003071197105317,0.010000000000000004,1.0,0.0,0.0
593,0.15623052614122482,0.1548667000899974,0.15486254817217981,0.15573131092695494,0.15590954633792245,0.1557592673892543,0.15486923832035004,0.15573267764387316,0.6604714333625296,0.6289757264106872,0.23565670320725987,0.08363196542564862,0.010837488948011908,0.010330579677943088,0.01020203587115766,0.01000000000000004,0.0,0.0,1.0
154,0.15635174426986034,0.15765482644995468,0.15765434373012427,0.15914197877383884,0.15765425418950496,0.1591302209331195,0.15571985472144648,0.15912345465149152,0.15862487297837108,0.03144188908966269,0.016132249826948195,0.01237950698050064,0.010028892115626138,0.010016738883459626,0.010008858158817144,0.010000000000000005,1.0,0.0,0.0
83,0.15477637910731967,0.15633207187802986,0.1563322469394477,0.15783747359577935,0.15633246740864865,0.15783710443457327,0.1556448552393115,0.1577879708745177,0.17017499609973613,0.02743690879986719,0.01431931832053859,0.012397666024048187,0.010059905773052694,0.01000193897343866,0.010000954455296186,0.010000000000000009,1.0,0.0,0.0
147,0.15742076353002382,0.1573431716217365,0.15734201742113693,0.15881268973317325,0.15734531116615505,0.15879842468465805,0.15489228519490003,0.15869007873057056,0.14479526874690582,0.029545564487732982,0.014561022028780912,0.012161830011553257,0.010326629450597433,0.010019207119775442,0.010011805236502469,0.010000000000000002,1.0,0.0,0.0
53,0.15570798718817402,0.15659489553442285,0.15659274137324913,0.1583737101211556,0.15659132890019242,0.1583722641757008,0.15462113639575747,0.15837944192606168,0.12413926260886204,0.025676833535077652,0.014312233238376075,0.012038823910856412,0.010091469688352311,0.01000380066929692,0.010001618903085804,0.010000000000000005,1.0,0.0,0.0
390,0.1566782169085647,0.1513277102849436,0.15132770039595686,0.15259397287588775,0.15517383581034236,0.15259655095449343,0.15131634468171498,0.15259598214527292,0.856778213620408,0.693016102156176,0.382974189779775,0.11083571056318603,0.010760762237123477,0.010378321275506667,0.010010109206120601,0.010000000000000111,0.0,1.0,0.0
489,0.15473393320498016,0.15506482719068002,0.1550388577736644,0.15574737820908666,0.15500371466234353,0.15572311168342992,0.15503751528438492,0.15574596217549702,0.734153610690168,0.6792576712038965,0.20185138228421587,0.0858608866400054,0.011563620959917484,0.010052219228407764,0.010036998584561363,0.010000000000000045,0.0,0.0,1.0
258,0.15613882538635943,0.15251308211409506,0.152514406943908,0.15287697590415175,0.15533118998680373,0.15287545853246318,0.15251530987325138,0.15287560943471906,0.8368075963519294,0.6995437254225775,0.38563598940621907,0.11323107402565609,0.01022431966780967,0.010071034611790973,0.01001415403515076,0.010000000000000064,0.0,1.0,0.0
596,0.154959435228827,0.15475871364612326,0.15622777914522612,0.15477215817870438,0.1555534913042696,0.15651206868752807,0.15445922095051326,0.15651256216294174,0.7396647596453005,0.6966636766463862,0.2400535863511638,0.09492258669011033,0.019724093484386425,0.014828079163759821,0.010310193313014311,0.010000000000000134,0.0,0.0,1.0
249,0.15661767157004997,0.15413782489441724,0.15413913084754385,0.15353222244711953,0.15643867923603635,0.15355998823271136,0.1541781894802171,0.15356475035056205,0.8839129509839452,0.6904461950089195,0.3777495549747248,0.10471486735214812,0.014340497827343621,0.012174453618741452,0.010075962821887672,0.01000000000000016,0.0,1.0,0.0
175,0.1556998106315674,0.1573374690550092,0.15733623615774012,0.15887456860558044,0.15733725643141047,0.15886014000242493,0.15544100212775516,0.15600035311068286,0.11864878407511091,0.028992436916734393,0.013882691488384665,0.01185617713379561,0.01130101474409922,0.010032877881506303,0.010009893433442623,0.010000000000000005,1.0,0.0,0.0
439,0.15528250743230393,0.15555139355777386,0.15548362259881446,0.15556939332838848,0.15500185998671184,0.1555643808861249,0.15563147621435527,0.15556655371077613,0.7511926882286705,0.703003089478683,0.23666687450086732,0.08965678454492594,0.024387473480155884,0.014872985025268234,0.010035781173664222,0.010000000000000049,0.0,0.0,1.0
363,0.1559436253271535,0.15211454479383832,0.15211786100311367,0.15369735372602383,0.15550964148151003,0.15369660167374213,0.15212438302068537,0.1536960149095205,0.8372737139075219,0.7243170167484999,0.3650594567442435,0.10765701966224815,0.010397057349663964,0.010153687755083612,0.010060336517174024,0.010000000000000068,0.0,1.0,0.0
334,0.15487806415570138,0.15293665996424075,0.15292967574100466,0.1543277339250648,0.15495463609333013,0.1543412372615941,0.1530064701222005,0.15434691340849602,0.8489416092265367,0.7494304044752297,0.37811646167062707,0.10630912380085018,0.015833697071816567,0.013088176102726366,0.010377745720746326,0.01000000000000008,0.0,1.0,0.0
33,0.15633627127082167,0.15632736078888917,0.15632648171063424,0.1560488268255366,0.15632480782454325,0.1560585299342644,0.1542650651536554,0.1561201929871322,0.16177261661411138,0.022126783893267693,0.01472686727329328,0.012039991544605182,0.010252831982630555,0.01000997955703257,0.010003874856062963,0.010000000000000009,1.0,0.0,0.0
173,0.15564872948730044,0.15796416659335297,0.15796336208036807,0.1586086425819883,0.1579644852353991,0.15860702466398313,0.15474022595000225,0.1564455551692848,0.15118351749019251,0.03049574789636992,0.01388944400964226,0.011509959419522,0.010980883666984909,0.010009579181937964,0.010003261150332484,0.010000000000000004,1.0,0.0,0.0
57,0.15627866780354785,0.15719375618962383,0.1571928309674764,0.1579746854475587,0.1572022086373034,0.15795043331376463,0.15500326004743567,0.15811111283814214,0.15170850367075342,0.02737007421079103,0.015907555125447746,0.012308665171148833,0.010272183831426704,0.010024184862193147,0.010005702443196462,0.010000000000000007,1.0,0.0,0.0
244,0.1545664018943588,0.15161745751365416,0.15161741829406902,0.15313302754545785,0.15598953729482273,0.1530495758870003,0.1515848736047187,0.15305007096811848,0.8280511195836345,0.6913069997611144,0.38372715175236743,0.1083701779115533,0.0137945940450275,0.011952701744931293,0.010056421554836941,0.010000000000000075,0.0,1.0,0.0
133,0.15648450406282424,0.15726194460467444,0.1572618889506345,0.1582377407107295,0.15726098593897103,0.15824203729692998,0.15507957460449337,0.15821240774258286,0.11638543912030126,0.02718714813664535,0.014097534298818451,0.01177274126467617,0.010066071254002778,0.010018005922549325,0.01000439558791337,0.010000000000000012,1.0,0.0,0.0
146,0.1559161352732619,0.15741262713785983,0.1574125884499589,0.15777697902366822,0.15741523968822538,0.1577718995280842,0.15455499676473877,0.15786472880047944,0.11217397331910553,0.027049702977096857,0.01570323643877381,0.011802410897547223,0.010363238920701017,0.010027456471449554,0.010005848826093499,0.010000000000000005,1.0,0.0,0.0
95,0.15702390705853914,0.15745978651221215,0.15745860552328395,0.15830291086699597,0.1574614715704588,0.15826931818441822,0.1540238020501731,0.15845084231719042,0.14061993941864784,0.025683836298429484,0.015182036199448265,0.011869879081908096,0.010203427581950671,0.010021977440588857,0.01000394693267247,0.010000000000000007,1.0,0.0,0.0
444,0.15569929685150855,0.15674796777068878,0.15674812718582723,0.15524115337747396,0.15527667941795692,0.1552523192045965,0.1567466741585154,0.15524539707060658,0.701592141304849,0.6748774465385824,0.23917404972034592,0.09386029477192022,0.010602357601641401,0.010167757540807244,0.010078835945316389,0.01000000000000004,0.0,0.0,1.0
222,0.154916464082099,0.15159845989762977,0.15159338665804545,0.15273318999809576,0.15537371665980595,0.15271552081080256,0.15160322428217665,0.15274744839614193,0.8789490929507113,0.6459734142712807,0.3847917679226277,0.10630148922520878,0.012834281194330981,0.011484722791087865,0.010953734951120429,0.010000000000000066,0.0,1.0,0.0
455,0.1552644750299308,0.15543703673540957,0.15543639170529086,0.1547214561401588,0.15586772104699131,0.15474848629388385,0.15548296614130971,0.15475095789520424,0.6696579281167255,0.6050484034945484,0.23145056668241326,0.08566785526179616,0.013400079061026375,0.011671919573385555,0.010067437201805345,0.010000000000000045,0.0,0.0,1.0
218,0.1551030260906562,0.15274143036792995,0.15274931806186062,0.153798768220986,0.15494996512368495,0.1537894688252318,0.1527280719906198,0.1538045997736263,0.8994096783906153,0.7525643279762554,0.4215589162793133,0.11931040092247133,0.011748437350284725,0.011026804912107708,0.010581446633884276,0.010000000000000227,0.0,1.0,0.0
506,0.15495492299765815,0.15541385653501277,0.15541744126785267,0.15610253057030327,0.15549803881537796,0.1561158023956832,0.15540534279285442,0.15611779154311783,0.6572888866495931,0.625288303809744,0.24448693430343132,0.08580778343102412,0.011148734072489758,0.01050102705338494,0.010101935581146824,0.010000000000000073,0.0,0.0,1.0
318,0.15499960114931094,0.15202868869323793,0.15202915830910424,0.15349580076803174,0.15515846253278812,0.1534907542694006,0.15202651223871655,0.153494049966637,0.8031949366059022,0.6004852538189649,0.3463319024449757,0.0957207307717534,0.010372578666354366,0.010153722048895834,0.010035547208718479,0.010000000000000099,0.0,1.0,0.0
24,0.15595453110642202,0.15676793638518755,0.15676206149374022,0.15687908513478913,0.15671757591639632,0.15655179457451554,0.15207112160039848,0.1571966795247067,0.14865656240415176,0.023081677721331892,0.013976076791018562,0.011970758677139407,0.010454546346506796,0.010078348151078132,0.010047454212533571,0.010000000000000005,1.0,0.0,0.0
524,0.155470603590743,0.15558755356956716,0.15520273951816002,0.15556366239018052,0.15399296393402195,0.15520752358924164,0.15537025251687187,0.15551023522108715,0.6891881437413122,0.6162599732296017,0.2040558176820134,0.08393937147816145,0.014067304411878725,0.012614387192485046,0.011076670712709374,0.010000000000000092,0.0,0.0,1.0
121,0.15620676035782408,0.15734532177425722,0.15734557369962873,0.15812784306679262,0.15733393572148238,0.15814592195053032,0.1532712789335723,0.15816554827225124,0.12637088795735854,0.02851168733101514,0.015940144273678812,0.012234901431472545,0.01046186635389708,0.010029672877187869,0.010010532131812994,0.010000000000000012,1.0,0.0,0.0
81,0.15618613832363995,0.15661453847474846,0.15661363778017853,0.15864676550989973,0.15661294939018428,0.158646533145581,0.15730714868432658,0.15571222029269494,0.16237136335025665,0.026905112041557037,0.013222660852841416,0.011445939888770476,0.01053961474919773,0.010003792073709845,0.01000042244038966,0.010000000000000002,1.0,0.0,0.0
